raceId,points,laps,time_in_mil,fastestLapTime,max_speed_mph,statusId,nationality,alt,q1,q2,q3,position_delta,pace,age,session_type_sprint,driverRef,constructorRef,circuitRef
1117,0.0,70,0.0,83003,186.672,31,0,2227,0,0,0,3,0.0,22,False,sargeant,williams,rodriguez
1117,0.0,66,0.0,83257,186.103,130,4,2227,79227,0,0,-17,0.0,25,False,stroll,aston_martin,rodriguez
1117,0.0,47,0.0,83531,185.492,54,15,2227,78848,78738,0,-5,0.0,42,False,alonso,aston_martin,rodriguez
1117,0.0,31,0.0,83146,186.351,3,6,2227,79163,0,0,-3,0.0,31,False,kevin_magnussen,haas,rodriguez
1117,0.0,1,0.0,0,0.0,130,12,2227,78553,78124,77423,-15,0.0,33,False,perez,red_bull,rodriguez
1118,25.0,71,7008894.0,73422,211.277,1,7,785,70436,70162,70727,0,98716.0,26,False,max_verstappen,red_bull,interlagos
1118,19.0,71,7017171.0,72486,214.005,1,3,785,70623,70021,71987,4,98833.0,23,False,norris,mclaren,interlagos
1118,15.0,71,7043049.0,74442,208.382,1,15,785,70557,70237,71387,1,99197.0,42,False,alonso,aston_martin,interlagos
1118,12.0,71,7043102.0,74124,209.276,1,12,785,70668,70219,72321,5,99198.0,33,False,perez,red_bull,interlagos
1118,10.0,71,7049739.0,74007,209.607,1,4,785,70551,70375,71344,-2,99292.0,25,False,stroll,aston_martin,interlagos
1118,8.0,71,7059082.0,74406,208.483,1,15,785,70624,70254,71989,1,99423.0,29,False,sainz,ferrari,interlagos
1118,6.0,71,7064987.0,74521,208.161,1,9,785,70793,70567,0,8,99506.0,27,False,gasly,alpine,interlagos
1118,4.0,71,7071753.0,74739,207.554,1,3,785,70604,70266,71469,-3,99602.0,38,False,hamilton,mercedes,interlagos
1118,2.0,71,7078774.0,74231,208.974,1,11,785,70837,0,0,7,99701.0,23,False,tsunoda,alphatauri,interlagos
1118,1.0,70,0.0,74206,209.045,11,9,785,70763,70562,0,4,0.0,27,False,ocon,alpine,interlagos
1118,0.0,70,0.0,75738,204.816,11,0,785,71035,0,0,8,0.0,22,False,sargeant,williams,interlagos
1118,0.0,70,0.0,75036,206.732,11,10,785,70475,70547,0,-1,0.0,36,False,hulkenberg,haas,interlagos
1118,0.0,70,0.0,73866,210.007,11,2,785,70843,0,0,4,0.0,34,False,ricciardo,alphatauri,interlagos
1118,0.0,69,0.0,74310,208.752,12,2,785,70519,70330,0,-4,0.0,22,False,piastri,mclaren,interlagos
1118,0.0,57,0.0,74934,207.014,25,3,785,70340,70316,71590,-7,0.0,25,False,russell,mercedes,interlagos
1118,0.0,39,0.0,75731,204.835,5,8,785,70955,0,0,2,0.0,34,False,bottas,alfa,interlagos
1118,0.0,22,0.0,76232,203.489,5,5,785,71275,0,0,3,0.0,24,False,zhou,alfa,interlagos
1118,0.0,0,0.0,0,0.0,4,6,785,70602,70723,0,-6,71654.10012360939,31,False,kevin_magnussen,haas,interlagos
1118,0.0,0,0.0,0,0.0,4,16,785,70621,70840,0,-6,71654.10012360939,27,False,albon,williams,interlagos
1118,0.0,0,0.0,0,0.0,5,13,785,70472,70303,71021,-20,71654.10012360939,26,False,leclerc,ferrari,interlagos
1119,25.0,50,5348289.0,95614,233.476,1,7,642,94190,93572,93104,1,106965.0,26,False,max_verstappen,red_bull,vegas
1119,18.0,50,5350359.0,95669,233.342,1,13,642,93617,92775,92726,-1,107007.0,26,False,leclerc,ferrari,vegas
1119,15.0,50,5350530.0,95939,232.685,1,12,642,94574,93855,0,8,107010.0,33,False,perez,red_bull,vegas
1119,12.0,50,5366954.0,96637,231.004,1,9,642,94834,0,0,12,107339.0,27,False,ocon,alpine,vegas
1119,10.0,50,5368356.0,96584,231.131,1,4,642,94504,94199,0,14,107367.0,25,False,stroll,aston_martin,vegas
1119,8.0,50,5369123.0,95984,232.576,1,15,642,93851,93338,92770,6,107382.0,29,False,sainz,ferrari,vegas
1119,6.0,50,5370044.0,95716,233.227,1,3,642,94307,93837,0,3,107400.0,38,False,hamilton,mercedes,vegas
1119,4.0,50,5371380.0,96071,232.365,1,3,642,94137,93351,93112,-5,107427.0,25,False,russell,mercedes,vegas
1119,2.0,50,5374253.0,96559,231.191,1,15,642,94422,93617,93555,0,107485.0,42,False,alonso,aston_martin,vegas
1119,2.0,50,5377785.0,95490,233.779,1,2,642,94850,0,0,8,107555.0,22,False,piastri,mclaren,vegas
1119,0.0,50,5382559.0,96913,230.346,1,9,642,94272,93494,93239,-7,107651.0,27,False,gasly,alpine,vegas
1119,0.0,50,5391687.0,97357,229.296,1,16,642,94634,93588,93323,-7,107833.0,27,False,albon,williams,vegas
1119,0.0,50,5393114.0,97455,229.065,1,6,642,94337,93664,93537,-5,107862.0,31,False,kevin_magnussen,haas,vegas
1119,0.0,50,5396814.0,97108,229.884,1,2,642,94683,94308,0,0,107936.0,34,False,ricciardo,alphatauri,vegas
1119,0.0,50,5398451.0,97375,229.253,1,5,642,94849,0,0,2,107969.0,24,False,zhou,alfa,vegas
1119,0.0,50,5399171.0,97740,228.397,1,0,642,94525,93733,93513,-10,107983.0,22,False,sargeant,williams,vegas
1119,0.0,50,5433639.0,97562,228.814,1,8,642,94305,93809,93525,-10,108672.0,34,False,bottas,alfa,vegas
1119,0.0,46,0.0,97587,228.755,6,11,642,96447,0,0,2,0.0,23,False,tsunoda,alphatauri,vegas
1119,0.0,45,0.0,97565,228.807,5,10,642,94265,93979,0,-6,0.0,36,False,hulkenberg,haas,vegas
1119,0.0,2,0.0,119327,187.079,3,3,642,94703,0,0,-5,0.0,24,False,norris,mclaren,vegas
1120,26.0,58,5222624.0,86993,218.541,1,7,3,84160,83740,83445,0,90045.0,26,False,max_verstappen,red_bull,yas_marina
1120,18.0,58,5240617.0,88199,215.553,1,13,3,84459,83969,83584,0,90355.0,26,False,leclerc,ferrari,yas_marina
1120,15.0,58,5242952.0,88187,215.582,1,3,3,84337,84013,83788,1,90395.0,25,False,russell,mercedes,yas_marina
1120,12.0,58,5244077.0,87493,217.292,1,12,3,84209,84116,84171,5,90415.0,33,False,perez,red_bull,yas_marina
1120,10.0,58,5246908.0,88164,215.639,1,3,3,84368,83920,83816,0,90463.0,24,False,norris,mclaren,yas_marina
1120,8.0,58,5254111.0,88138,215.702,1,2,3,84487,84278,83782,-3,90588.0,22,False,piastri,mclaren,yas_marina
1120,6.0,58,5262136.0,88256,215.414,1,15,3,84501,84131,84084,0,90726.0,42,False,alonso,aston_martin,yas_marina
1120,4.0,58,5265712.0,89256,213.0,1,11,3,84286,84207,83968,-2,90788.0,23,False,tsunoda,alphatauri,yas_marina
1120,2.0,58,5267048.0,88372,215.131,1,3,3,84437,84359,0,2,90811.0,38,False,hamilton,mercedes,yas_marina
1120,1.0,58,5278256.0,88050,215.918,1,4,3,84405,84422,0,3,91004.0,25,False,stroll,aston_martin,yas_marina
1120,0.0,58,5278853.0,88571,214.648,1,2,3,84461,84442,0,4,91014.0,34,False,ricciardo,alphatauri,yas_marina
1120,0.0,58,5288997.0,90033,211.162,1,9,3,84565,84391,0,0,91189.0,27,False,ocon,alpine,yas_marina
1120,0.0,58,5292984.0,89016,213.575,1,9,3,84600,84078,84548,-3,91258.0,27,False,gasly,alpine,yas_marina
1120,0.0,58,5295808.0,87845,216.422,1,16,3,84298,84439,0,0,91307.0,27,False,albon,williams,yas_marina
1120,0.0,58,5306320.0,89217,213.093,1,10,3,84425,84213,84108,-7,91488.0,36,False,hulkenberg,haas,yas_marina
1120,0.0,58,5310415.0,88580,214.626,1,0,3,0,0,0,4,91558.0,22,False,sargeant,williams,yas_marina
1120,0.0,58,5312046.0,88746,214.224,1,5,3,85159,0,0,2,91587.0,24,False,zhou,alfa,yas_marina
1120,0.0,57,0.0,89452,212.534,31,15,3,84738,0,0,-2,0.0,29,False,sainz,ferrari,yas_marina
1120,0.0,57,0.0,89863,211.562,11,8,3,84788,0,0,-1,0.0,34,False,bottas,alfa,yas_marina
1120,0.0,57,0.0,89934,211.395,11,6,3,84764,0,0,-3,0.0,31,False,kevin_magnussen,haas,yas_marina
1121,26.0,57,5504742.0,92608,210.383,1,7,7,90031,89374,89179,0,96574.0,26,False,max_verstappen,red_bull,bahrain
1121,18.0,57,5527199.0,94364,206.468,1,12,7,90221,89932,89537,3,96968.0,34,False,perez,red_bull,bahrain
1121,15.0,57,5529852.0,94507,206.156,1,15,7,89909,89573,89507,1,97014.0,29,False,sainz,ferrari,bahrain
1121,12.0,57,5544411.0,94090,207.069,1,13,7,90243,89165,89407,-2,97270.0,26,False,leclerc,ferrari,bahrain
1121,10.0,57,5551530.0,95065,204.946,1,3,7,90350,89922,89485,-2,97395.0,26,False,russell,mercedes,bahrain
1121,8.0,57,5553200.0,94476,206.223,1,3,7,90143,89941,89614,1,97424.0,24,False,norris,mclaren,bahrain
1121,6.0,57,5555066.0,94722,205.688,1,3,7,90451,89718,89710,2,97457.0,39,False,hamilton,mercedes,bahrain
1121,4.0,57,5560824.0,94983,205.123,1,2,7,90531,90122,89683,0,97558.0,22,False,piastri,mclaren,bahrain
1121,2.0,57,5579629.0,94199,206.83,1,15,7,90179,89801,89542,-3,97888.0,42,False,alonso,aston_martin,bahrain
1121,1.0,57,5597958.0,95632,203.73,1,4,7,89965,90200,0,2,98209.0,25,False,stroll,aston_martin,bahrain
1121,0.0,56,0.0,95458,204.102,11,5,7,90757,0,0,6,0.0,24,False,zhou,sauber,bahrain
1121,0.0,56,0.0,95570,203.863,11,6,7,90646,90529,0,3,0.0,31,False,kevin_magnussen,haas,bahrain
1121,0.0,56,0.0,95163,204.735,11,2,7,90562,90278,0,1,0.0,34,False,ricciardo,rb,bahrain
1121,0.0,56,0.0,95833,203.303,11,11,7,90481,90129,0,-3,0.0,23,False,tsunoda,rb,bahrain
1121,0.0,56,0.0,95723,203.537,11,16,7,90397,90221,0,-2,0.0,27,False,albon,williams,bahrain
1121,0.0,56,0.0,94834,205.445,11,10,7,90566,89851,90502,-6,0.0,36,False,hulkenberg,haas,bahrain
1121,0.0,56,0.0,96226,202.473,11,9,7,90793,0,0,2,0.0,27,False,ocon,alpine,bahrain
1121,0.0,56,0.0,94805,205.508,11,9,7,90948,0,0,2,0.0,28,False,gasly,alpine,bahrain
1121,0.0,56,0.0,96202,202.523,11,8,7,90756,0,0,-3,0.0,34,False,bottas,sauber,bahrain
1121,0.0,55,0.0,94735,205.659,12,0,7,90770,0,0,-2,0.0,23,False,sargeant,williams,bahrain
1122,25.0,50,4843273.0,91773,242.188,1,7,15,88171,88033,87472,0,96865.0,26,False,max_verstappen,red_bull,jeddah
1122,18.0,50,4862704.0,92273,240.876,1,12,15,88638,88467,87807,1,97254.0,34,False,perez,red_bull,jeddah
1122,16.0,50,4861912.0,91632,242.561,1,13,15,88318,88112,87791,-1,97238.0,26,False,leclerc,ferrari,jeddah
1122,12.0,50,4875280.0,92310,240.779,1,2,15,88755,88343,88089,1,97505.0,22,False,piastri,mclaren,jeddah
1122,10.0,50,4879032.0,92387,240.579,1,15,15,88706,88122,87846,-1,97580.0,42,False,alonso,aston_martin,jeddah
1122,8.0,50,4883209.0,92254,240.926,1,3,15,88749,88448,88316,1,97664.0,26,False,russell,mercedes,jeddah
1122,6.0,50,4885952.0,92186,241.103,1,3,15,88984,88642,0,4,97719.0,18,False,bearman,ferrari,jeddah
1122,4.0,50,4888981.0,91944,241.738,1,3,15,88805,88479,88132,-2,97779.0,24,False,norris,mclaren,jeddah
1122,2.0,50,4890664.0,91746,242.26,1,3,15,88994,88606,88460,-1,97813.0,39,False,hamilton,mercedes,jeddah
1122,1.0,50,4920269.0,92366,240.633,1,10,15,89055,0,0,5,98405.0,36,False,hulkenberg,haas,jeddah
1122,0.0,50,4931627.0,92307,240.787,1,16,15,89107,88980,0,1,98632.0,27,False,albon,williams,jeddah
1122,0.0,50,4955646.0,92338,240.706,1,6,15,89069,89020,0,1,99112.0,31,False,kevin_magnussen,haas,jeddah
1122,0.0,49,0.0,93481,237.763,11,9,15,89475,0,0,4,0.0,27,False,ocon,alpine,jeddah
1122,0.0,49,0.0,93523,237.657,11,0,15,89526,0,0,5,0.0,23,False,sargeant,williams,jeddah
1122,0.0,49,0.0,93026,238.926,11,11,15,88988,88564,88547,-6,0.0,23,False,tsunoda,rb,jeddah
1122,0.0,49,0.0,93323,238.166,11,2,15,89065,89025,0,-2,0.0,34,False,ricciardo,rb,jeddah
1122,0.0,49,0.0,92706,239.751,11,8,15,89179,0,0,-1,0.0,34,False,bottas,sauber,jeddah
1122,0.0,49,0.0,92208,241.046,11,5,15,0,0,0,2,0.0,24,False,zhou,sauber,jeddah
1122,0.0,5,0.0,95560,232.591,3,4,15,88250,88578,88572,-9,0.0,25,False,stroll,aston_martin,jeddah
1122,0.0,1,0.0,0,0.0,6,9,15,89479,0,0,-2,0.0,28,False,gasly,alpine,jeddah
1123,25.0,58,4826843.0,80031,237.418,1,15,10,76731,76189,76185,1,83221.0,29,False,sainz,ferrari,albert_park
1123,19.0,58,4829209.0,79813,238.066,1,13,10,76984,76304,76435,2,83262.0,26,False,leclerc,ferrari,albert_park
1123,15.0,58,4832747.0,79915,237.762,1,3,10,77430,76750,76315,0,83323.0,24,False,norris,mclaren,albert_park
1123,12.0,58,4862613.0,80199,236.92,1,2,10,77369,76601,76572,1,83838.0,22,False,piastri,mclaren,albert_park
1123,10.0,58,4883152.0,80388,236.363,1,12,10,76805,76631,76274,1,84192.0,34,False,perez,red_bull,albert_park
1123,8.0,58,4920065.0,80930,234.78,1,4,10,77376,76780,77072,3,84828.0,25,False,stroll,aston_martin,albert_park
1123,6.0,58,4922444.0,81134,234.19,1,11,10,77356,76791,76788,1,84869.0,23,False,tsunoda,rb,albert_park
1123,4.0,58,4927835.0,80493,236.055,1,15,10,76991,76710,77552,2,84962.0,42,False,alonso,aston_martin,albert_park
1123,2.0,58,4931396.0,81145,234.158,1,10,10,77976,0,0,7,85024.0,36,False,hulkenberg,haas,albert_park
1123,1.0,57,0.0,81082,234.34,11,6,10,77709,77427,0,4,0.0,31,False,kevin_magnussen,haas,albert_park
1123,0.0,57,0.0,81618,232.801,11,16,10,77130,77167,0,1,0.0,28,False,albon,williams,albert_park
1123,0.0,57,0.0,81239,233.887,11,2,10,78085,0,0,6,0.0,34,False,ricciardo,rb,albert_park
1123,0.0,57,0.0,81090,234.317,11,9,10,77982,0,0,4,0.0,28,False,gasly,alpine,albert_park
1123,0.0,57,0.0,81422,233.361,11,8,10,77543,77340,0,-1,0.0,34,False,bottas,sauber,albert_park
1123,0.0,57,0.0,81327,233.634,11,5,10,78188,0,0,4,0.0,24,False,zhou,sauber,albert_park
1123,0.0,57,0.0,81354,233.557,11,9,10,77617,77697,0,-1,0.0,27,False,ocon,alpine,albert_park
1123,0.0,56,0.0,80284,236.669,3,3,10,77062,76901,76724,-10,0.0,26,False,russell,mercedes,albert_park
1123,0.0,15,0.0,82444,230.469,5,3,10,77499,76960,0,-7,0.0,39,False,hamilton,mercedes,albert_park
1123,0.0,3,0.0,83115,228.608,23,7,10,76819,76387,75915,-18,0.0,26,False,max_verstappen,red_bull,albert_park
1124,26.0,53,6863566.0,93706,223.093,1,7,45,88866,88740,88197,0,129501.0,26,False,max_verstappen,red_bull,suzuka
1124,18.0,53,6876101.0,93945,222.525,1,12,45,89303,88752,88263,0,129737.0,34,False,perez,red_bull,suzuka
1124,15.0,53,6884432.0,93841,222.772,1,15,45,89513,89099,88682,1,129894.0,29,False,sainz,ferrari,suzuka
1124,12.0,53,6890088.0,95044,219.952,1,13,45,89338,89196,88786,4,130001.0,26,False,leclerc,ferrari,suzuka
1124,10.0,53,6893266.0,95186,219.624,1,3,45,89536,88940,88489,-2,130061.0,24,False,norris,mclaren,suzuka
1124,8.0,53,6907838.0,94726,220.691,1,15,45,89254,89082,88686,-1,130336.0,42,False,alonso,aston_martin,suzuka
1124,6.0,53,6909517.0,94404,221.444,1,3,45,89799,89140,89008,2,130368.0,26,False,russell,mercedes,suzuka
1124,4.0,53,6911091.0,94802,220.514,1,2,45,89425,89148,88760,-2,130397.0,23,False,piastri,mclaren,suzuka
1124,2.0,53,6912192.0,93952,222.509,1,3,45,89661,88887,88766,-2,130418.0,39,False,hamilton,mercedes,suzuka
1124,1.0,52,0.0,96342,216.989,11,11,45,89775,89417,89413,0,0.0,23,False,tsunoda,rb,suzuka
1124,0.0,52,0.0,95325,219.304,11,10,45,89821,89494,0,1,0.0,36,False,hulkenberg,haas,suzuka
1124,0.0,52,0.0,95798,218.221,11,4,45,90024,0,0,4,0.0,25,False,stroll,aston_martin,suzuka
1124,0.0,52,0.0,96654,216.289,11,6,45,90131,0,0,5,0.0,31,False,kevin_magnussen,haas,suzuka
1124,0.0,52,0.0,96608,216.392,11,8,45,89602,89593,0,-1,0.0,34,False,bottas,sauber,suzuka
1124,0.0,52,0.0,96232,217.237,11,9,45,89811,89816,0,0,0.0,27,False,ocon,alpine,suzuka
1124,0.0,52,0.0,96642,216.315,11,9,45,90119,0,0,1,0.0,28,False,gasly,alpine,suzuka
1124,0.0,52,0.0,94900,220.286,11,0,45,90139,0,0,2,0.0,23,False,sargeant,williams,suzuka
1124,0.0,12,0.0,97160,215.162,6,5,45,90143,0,0,2,0.0,24,False,zhou,sauber,suzuka
1124,0.0,0,0.0,0,0.0,3,2,45,89727,89472,0,-8,71654.10012360939,34,False,ricciardo,rb,suzuka
1124,0.0,0,0.0,0,0.0,3,16,45,89963,89714,0,-6,71654.10012360939,28,False,albon,williams,suzuka
1125,25.0,56,6052554.0,98406,199.414,1,7,5,94742,93794,93660,0,108081.0,26,False,max_verstappen,red_bull,shanghai
1125,18.0,56,6066327.0,98751,198.717,1,3,5,94842,94460,94165,2,108327.0,24,False,norris,mclaren,shanghai
1125,15.0,56,6071714.0,99388,197.444,1,12,5,95457,94026,93982,-1,108423.0,34,False,perez,red_bull,shanghai
1125,12.0,56,6076177.0,99384,197.452,1,13,5,94797,94399,94289,2,108503.0,26,False,leclerc,ferrari,shanghai
1125,10.0,56,6086537.0,99764,196.7,1,15,5,94970,94368,94297,2,108688.0,29,False,sainz,ferrari,shanghai
1125,8.0,56,6091278.0,100112,196.016,1,3,5,95084,94609,94433,2,108772.0,26,False,russell,mercedes,shanghai
1125,7.0,56,6095968.0,97810,200.629,1,15,5,95116,94652,94148,-4,108856.0,42,False,alonso,aston_martin,shanghai
1125,4.0,56,6108752.0,99739,196.749,1,2,5,95014,94659,94273,-3,109084.0,23,False,piastri,mclaren,shanghai
1125,2.0,56,6110540.0,100835,194.61,1,3,5,95573,0,0,9,109116.0,39,False,hamilton,mercedes,shanghai
1125,1.0,56,6113030.0,100815,194.649,1,10,5,95068,94667,94604,-1,109161.0,36,False,hulkenberg,haas,shanghai
1125,0.0,56,6115366.0,100937,194.414,1,9,5,95356,95223,0,2,109202.0,27,False,ocon,alpine,shanghai
1125,0.0,56,6118060.0,100790,194.697,1,16,5,95384,95241,0,2,109251.0,28,False,albon,williams,shanghai
1125,0.0,56,6121777.0,99198,197.822,1,9,5,95287,95463,0,2,109317.0,28,False,gasly,alpine,shanghai
1125,0.0,56,6124243.0,98633,198.955,1,5,5,95505,0,0,2,109361.0,24,False,zhou,sauber,shanghai
1125,0.0,56,6135340.0,99444,197.333,1,4,5,95334,94838,0,-4,109559.0,25,False,stroll,aston_martin,shanghai
1125,0.0,56,6140087.0,101077,194.145,1,6,5,95516,0,0,1,109644.0,31,False,kevin_magnussen,haas,shanghai
1125,0.0,56,6147664.0,101000,194.293,1,0,5,96358,0,0,3,109779.0,23,False,sargeant,williams,shanghai
1125,0.0,33,0.0,100994,194.304,31,2,5,95443,94934,0,-6,0.0,34,False,ricciardo,rb,shanghai
1125,0.0,26,0.0,101593,193.158,31,11,5,95746,0,0,0,0.0,23,False,tsunoda,rb,shanghai
1125,0.0,19,0.0,101276,193.763,31,8,5,95169,94769,94665,-10,0.0,34,False,bottas,sauber,shanghai
1126,25.0,57,5449876.0,90980,214.148,1,3,0,87913,87871,87594,4,95611.0,24,False,norris,mclaren,miami
1126,18.0,57,5457488.0,91261,213.488,1,7,0,87689,87566,87241,-1,95745.0,26,False,max_verstappen,red_bull,miami
1126,15.0,57,5459796.0,91084,213.903,1,13,0,88081,87533,87382,-1,95785.0,26,False,leclerc,ferrari,miami
1126,12.0,57,5464526.0,90855,214.442,1,12,0,87772,87839,87460,0,95868.0,34,False,perez,red_bull,miami
1126,10.0,57,5466283.0,90928,214.27,1,15,0,87937,87941,87455,-2,95899.0,29,False,sainz,ferrari,miami
1126,8.0,57,5466461.0,91233,213.554,1,3,0,88167,87697,88107,2,95902.0,39,False,hamilton,mercedes,miami
1126,6.0,57,5476061.0,91682,212.508,1,11,0,88324,88167,88192,3,96071.0,24,False,tsunoda,rb,miami
1126,4.0,57,5484665.0,91921,211.955,1,3,0,88159,88095,88067,-1,96222.0,26,False,russell,mercedes,miami
1126,2.0,57,5486983.0,91727,212.404,1,15,0,88453,88427,0,6,96262.0,42,False,alonso,aston_martin,miami
1126,1.0,57,5489622.0,92037,211.688,1,9,0,88209,88371,0,3,96309.0,27,False,ocon,alpine,miami
1126,0.0,57,5490665.0,91941,211.909,1,10,0,88383,88200,88146,-2,96327.0,36,False,hulkenberg,haas,miami
1126,0.0,57,5494834.0,92055,211.647,1,9,0,87976,88324,0,0,96400.0,28,False,gasly,alpine,miami
1126,0.0,57,5499632.0,90634,214.965,1,2,0,88032,87721,87675,-7,96484.0,23,False,piastri,mclaren,miami
1126,0.0,57,5499855.0,91991,211.794,1,5,0,88824,0,0,5,96488.0,24,False,zhou,sauber,miami
1126,0.0,57,5500832.0,92122,211.493,1,2,0,88617,0,0,5,96505.0,34,False,ricciardo,rb,miami
1126,0.0,57,5502232.0,92098,211.548,1,8,0,88463,0,0,0,96530.0,34,False,bottas,sauber,miami
1126,0.0,57,5505049.0,91588,212.726,1,4,0,88177,88222,0,-6,96579.0,25,False,stroll,aston_martin,miami
1126,0.0,57,5525967.0,90849,214.456,1,16,0,88343,88413,0,-4,96946.0,28,False,albon,williams,miami
1126,0.0,57,5534559.0,91774,212.295,1,6,0,88619,0,0,-1,97097.0,31,False,kevin_magnussen,haas,miami
1126,0.0,27,0.0,93452,208.483,4,0,0,88487,0,0,-3,0.0,23,False,sargeant,williams,miami
1127,25.0,63,5125252.0,80366,219.898,1,7,37,75762,75176,74746,0,81353.0,26,False,max_verstappen,red_bull,imola
1127,18.0,63,5125977.0,79994,220.921,1,3,37,75915,75371,74837,0,81364.0,24,False,norris,mclaren,imola
1127,15.0,63,5133168.0,79935,221.084,1,13,37,75823,75328,74970,0,81478.0,26,False,leclerc,ferrari,imola
1127,12.0,63,5139384.0,79907,221.162,1,2,37,75940,75407,74820,1,81577.0,23,False,piastri,mclaren,imola
1127,10.0,63,5147577.0,80220,220.299,1,15,37,76015,75512,75233,-1,81707.0,29,False,sainz,ferrari,imola
1127,8.0,63,5160356.0,80331,219.994,1,3,37,76604,75677,75504,2,81910.0,39,False,hamilton,mercedes,imola
1127,7.0,63,5172406.0,78589,224.871,1,3,37,76107,75671,75234,-1,82101.0,26,False,russell,mercedes,imola
1127,4.0,63,5180028.0,79686,221.775,1,12,37,76404,75706,0,3,82222.0,34,False,perez,red_bull,imola
1127,2.0,63,5204808.0,80570,219.342,1,4,37,76458,75992,0,4,82616.0,25,False,stroll,aston_martin,imola
1127,1.0,62,0.0,80936,218.35,11,11,37,75894,75358,75465,-3,0.0,24,False,tsunoda,rb,imola
1127,0.0,62,0.0,81700,216.308,11,10,37,75841,75569,75980,-1,0.0,36,False,hulkenberg,haas,imola
1127,0.0,62,0.0,81009,218.153,11,6,37,76854,0,0,6,0.0,31,False,kevin_magnussen,haas,imola
1127,0.0,62,0.0,81569,216.655,11,2,37,76060,75691,75674,-4,0.0,34,False,ricciardo,rb,imola
1127,0.0,62,0.0,81304,217.361,11,9,37,76361,75906,0,-2,0.0,27,False,ocon,alpine,imola
1127,0.0,62,0.0,81016,218.134,11,5,37,76834,0,0,2,0.0,24,False,zhou,sauber,imola
1127,0.0,62,0.0,81371,217.183,11,9,37,76015,76381,0,-1,0.0,28,False,gasly,alpine,imola
1127,0.0,62,0.0,81229,217.562,11,0,37,0,0,0,2,0.0,23,False,sargeant,williams,imola
1127,0.0,62,0.0,81455,216.959,11,8,37,76626,0,0,-2,0.0,34,False,bottas,sauber,imola
1127,0.0,62,0.0,79004,223.689,11,15,37,76917,0,0,1,0.0,42,False,alonso,aston_martin,imola
1127,0.0,51,0.0,81274,217.442,31,16,37,76524,76200,0,-6,0.0,28,False,albon,williams,imola
1128,25.0,78,8595554.0,0,0.0,1,13,7,71584,70825,70270,0,110199.0,26,False,leclerc,ferrari,monaco
1128,18.0,78,8602706.0,0,0.0,1,2,7,71500,70756,70424,0,110291.0,23,False,piastri,mclaren,monaco
1128,15.0,78,8603139.0,0,0.0,1,15,7,71543,71075,70518,0,110296.0,29,False,sainz,ferrari,monaco
1128,12.0,78,8604204.0,0,0.0,1,3,7,71760,70732,70542,0,110310.0,24,False,norris,mclaren,monaco
1128,10.0,78,8608863.0,0,0.0,1,3,7,71492,70929,70543,0,110370.0,26,False,russell,mercedes,monaco
1128,8.0,78,8609407.0,0,0.0,1,7,7,71711,70745,70567,0,110377.0,26,False,max_verstappen,red_bull,monaco
1128,7.0,78,8610462.0,0,0.0,1,3,7,71528,71056,70621,0,110390.0,39,False,hamilton,mercedes,monaco
1128,4.0,77,0.0,0,0.0,11,11,7,71852,71106,70858,0,0.0,24,False,tsunoda,rb,monaco
1128,2.0,77,0.0,0,0.0,11,16,7,71623,71216,70948,0,0.0,28,False,albon,williams,monaco
1128,1.0,77,0.0,0,0.0,11,9,7,71714,70896,71311,0,0.0,28,False,gasly,alpine,monaco
1128,0.0,76,0.0,0,0.0,12,15,7,72019,0,0,3,0.0,42,False,alonso,aston_martin,monaco
1128,0.0,76,0.0,0,0.0,12,2,7,71785,71482,0,0,0.0,34,False,ricciardo,rb,monaco
1128,0.0,76,0.0,0,0.0,12,8,7,72512,0,0,4,0.0,34,False,bottas,sauber,monaco
1128,0.0,76,0.0,0,0.0,12,4,7,71728,71563,0,-1,0.0,25,False,stroll,aston_martin,monaco
1128,0.0,76,0.0,0,0.0,12,0,7,72020,0,0,0,0.0,23,False,sargeant,williams,monaco
1128,0.0,76,0.0,0,0.0,12,5,7,73028,0,0,2,0.0,25,False,zhou,sauber,monaco
1128,0.0,0,0.0,0,0.0,4,9,7,71887,71285,0,-6,71654.10012360939,27,False,ocon,alpine,monaco
1128,0.0,0,0.0,0,0.0,4,12,7,72060,0,0,-2,71654.10012360939,34,False,perez,red_bull,monaco
1128,0.0,0,0.0,0,0.0,4,10,7,71876,71440,0,0,71654.10012360939,36,False,hulkenberg,haas,monaco
1128,0.0,0,0.0,0,0.0,4,6,7,71832,71725,0,0,71654.10012360939,31,False,kevin_magnussen,haas,monaco
1129,25.0,70,6347927.0,75569,207.751,1,7,13,72360,72549,72000,1,90684.0,26,False,max_verstappen,red_bull,villeneuve
1129,18.0,70,6351806.0,75558,207.782,1,3,13,72959,72201,72021,1,90740.0,24,False,norris,mclaren,villeneuve
1129,15.0,70,6352244.0,74895,209.621,1,3,13,73013,71742,72000,-2,90746.0,26,False,russell,mercedes,villeneuve
1129,13.0,70,6352842.0,74856,209.73,1,3,13,72851,71979,72280,3,90754.0,39,False,hamilton,mercedes,villeneuve
1129,10.0,70,6358126.0,76247,205.904,1,2,13,72907,72462,72103,-1,90830.0,23,False,piastri,mclaren,villeneuve
1129,8.0,70,6365437.0,76303,205.753,1,15,13,73117,72635,72228,0,90934.0,42,False,alonso,aston_martin,villeneuve
